object_id,right_ascension,declination,phz_median,phz_mode_1
-611198767485064024,61.1198767283254,-48.506402451230485,0.38999998569488525,0.4067673683166504
-609568337485040929,60.95683374318141,-48.50409299289013,4.079999923706055,4.17643404006958
-611602137485030067,61.160213778382136,-48.50300673872071,1.2400000095367432,0.28445684909820557
-611658853484993932,61.1658853049799,-48.4993932129943,1.7899999618530273,0.36852437257766724
-610196138484972818,61.019613860325066,-48.49728184133893,2.75,3.0567076206207275
-611562195484949626,61.156219546646895,-48.49496265917302,0.9100000262260437,1.0222135782241821
-611040761484931621,61.104076180493465,-48.49316219735662,0.8199999928474426,0.47803813219070435
-609676838484928793,60.9676838864534,-48.49287932573342,0.5099999904632568,0.49039918184280396
-609915081484880735,60.991508197597746,-48.48807356094027,3.0399999618530273,3.5065760612487793
-609489706484866026,60.94897064375333,-48.48660262206269,1.2200000286102295,1.2901713848114014
-612453444484870209,61.24534448988461,-48.48702098165334,2.799999952316284,2.924736499786377
-612249119484849338,61.224911911849,-48.48493380707188,4.099999904632568,4.3744025230407715
-611215156484845861,61.121515685624594,-48.48458612661511,0.47999998927116394,0.5335184931755066
-610642275484832389,61.06422757914122,-48.483238991716675,0.699999988079071,0.7310677170753479
-609203938484811652,60.92039380505433,-48.48116526077353,0.6499999761581421,0.6835309267044067
-612707376484808259,61.27073760751273,-48.4808259549759,1.7400000095367432,1.5584107637405396
-609360711484793773,60.936071115133714,-48.47937739120501,0.5299999713897705,0.3238932192325592
-610982020484795726,61.09820202782375,-48.47957266795879,1.3899999856948853,1.3044090270996094
-609308149484768105,60.93081495137187,-48.47681059097881,1.1399999856948853,1.1912142038345337
-609695038484757047,60.96950389557619,-48.47570477764286,1.3899999856948853,1.4008469581604004
-610470150484738075,61.04701509870129,-48.473807519955066,1.1100000143051147,1.1129815578460693
-612241212484730916,61.224121282659716,-48.4730916996293,1.7000000476837158,1.3349378108978271
-610978851484711121,61.09788513299916,-48.47111218864059,2.509999990463257,3.007173776626587
-609377391484700247,60.937739158944396,-48.47002475573743,2.0799999237060547,1.694383978843689
-610857713484686877,61.08577136779089,-48.46868776055565,2.2300000190734863,3.751124858856201
-610565692484669868,61.056569257170224,-48.46698680396833,1.7300000190734863,1.7019914388656616
-612208453484647298,61.22084536585943,-48.46472988748502,0.7300000190734863,0.7306858897209167
-609659700484636834,60.96597005346854,-48.46368347359108,2.450000047683716,2.451076030731201
-610573094484637433,61.057309431258076,-48.46374332763194,1.3600000143051147,1.0705186128616333
-611058395484612036,61.1058395984859,-48.46120364496963,1.899999976158142,1.9279980659484863
-610250424484577998,61.02504248899243,-48.457799828457965,0.47999998927116394,0.5960158705711365
-612333818484575401,61.23338180163346,-48.45754012096136,3.950000047683716,3.947645664215088
-611260205484572129,61.12602055075526,-48.45721290310787,1.1100000143051147,0.3448750674724579
-609999794484566125,60.99997949179138,-48.4566125543318,4.070000171661377,4.117519378662109
-609478120484563719,60.947812052037456,-48.45637196829065,1.8700000047683716,1.4032995700836182
-611122997484534517,61.11229979912982,-48.45345170047578,0.5899999737739563,0.5994167327880859
-611447647484524027,61.144764743199964,-48.45240273107945,1.2100000381469727,1.2926360368728638
-611368164484511861,61.13681641805432,-48.45118612370494,1.9800000190734863,2.2363100051879883
-611408594484500305,61.140859449766104,-48.45003057608333,1.2400000095367432,0.9894875884056091
-611794825484494504,61.17948258093376,-48.44945047118503,2.9700000286102295,3.6636219024658203
-609207049484469894,60.92070495930097,-48.44698940793131,1.059999942779541,0.9155627489089966
-611509333484463756,61.15093333737501,-48.4463756417492,1.899999976158142,0.7539172768592834
-609910105484447993,60.99101055488534,-48.44479938929068,0.8899999856948853,0.539239764213562
-612346121484446616,61.23461214718834,-48.444661632884674,1.7000000476837158,0.9328882694244385
-610114204484438908,61.01142049549534,-48.44389082935449,0.27000001072883606,0.27206310629844666
-610273672484432639,61.02736720160919,-48.443263919407194,0.3100000023841858,0.3178752064704895
-610962804484433074,61.096280428855195,-48.44330743299551,1.8600000143051147,1.8168506622314453
-609320828484369863,60.932082843185384,-48.436986368194,3.200000047683716,3.5750935077667236
